_id,url,word_count,section,date,type,headline,abstract
nyt://article/ee970271-1dca-5339-8dc8-e7bc6bf7d10d,https://www.nytimes.com/2014/01/04/business/international/a-cult-bike-from-india-takes-on-the-world.html,1221,Business Day,2014-01-04T00:29:09+0000,Business,A Cult Motorcycle From India Takes On the World,"With models like the Bullet, an Indian-made avatar of an old British brand, Royal Enfield is making waves even as the competition for midsize bikes is heating up."
nyt://article/1ef595df-c987-5269-bf4e-9b266e678f73,https://www.nytimes.com/2014/01/16/world/asia/chinese-activists-test-new-leader-and-are-crushed.html,1386,World,2014-01-16T02:24:26+0000,Foreign,Chinese Activists Test New Leader and Are Crushed,"An anti-corruption group was heartened when China’s new president, Xi Jinping, came to power in 2012. Since then, their ideals have collided with a harsh reality."
nyt://article/5eb76fc0-7f6f-524c-aa68-3335e021e1d7,https://www.nytimes.com/2014/01/19/world/asia/afghanistan-restaurant-attack.html,1610,World,2014-01-18T07:18:53+0000,Foreign,Deadly Attack at Kabul Restaurant Hints at Changing Climate for Foreigners ,"Kabul during the Afghan war was never violent as Baghdad during the Iraq war. But as coalition forces leave, international workers here feel more vulnerable."
nyt://article/e5040517-0ab6-509b-930d-a26d69190c88,https://www.nytimes.com/2014/01/19/world/asia/india-deadly-stampede.html,324,World,2014-01-18T10:10:51+0000,Foreign,A Stampede of Mourners in India Kills at Least 18,Hundreds were packed into narrow lanes trying to get a glimpse of the body of the spiritual leader Syedna Mohammad Burhanuddin when the stampede occurred.
nyt://article/029f3156-78b1-544f-8668-75102223f0a9,https://www.nytimes.com/2014/01/22/world/middleeast/rights-group-assails-inaction-on-syria.html,764,World,2014-01-21T09:40:28+0000,Foreign,Human Rights Watch Criticizes Inaction on Syria,"In its annual report, Human Rights Watch said the desire to bring the Syrian government to peace talks should not be a pretext for failure to shield civilians."
nyt://article/04e1d5a5-31a8-5444-8f95-58b50dfd10ee,https://www.nytimes.com/2014/01/21/business/international/shell-to-sell-stake-in-australian-gas-field.html,956,Business Day,2014-01-20T17:55:16+0000,Business,Oil Industry Nears a Big Asset Sell-Off,"The deal may be one of many this year, as energy companies seek cash for other projects or to finance share buybacks and higher dividends."
nyt://article/254875d1-40e2-5e8f-8aa1-2d469ed1ee60,https://www.nytimes.com/2014/01/23/world/asia/south-korea-kidnapped-trade-official-is-rescued.html,114,World,2014-01-23T03:12:10+0000,Foreign,South Korea: Kidnapped Trade Official Is Rescued,"Local security forces raided the kidnappers’ hide-out in the Libyan capital of Tripoli, the South Korean Foreign Ministry said."
nyt://article/c318531c-b44d-5349-a650-f45c34173a36,https://www.nytimes.com/2014/01/28/business/a-federal-reserve-policy-maker-urges-it-to-do-more.html,1371,Business Day,2014-01-27T17:36:05+0000,Business,"A Fed Policy Maker, Changing His Mind, Urges More Stimulus","Narayana Kocherlakota, president of the Minneapolis Fed, said the central bank should increase its efforts to stimulate the economy."
nyt://article/8ae2e70f-dc18-5bb5-b793-495f684837c0,https://www.nytimes.com/2014/01/25/your-money/cold-facts-about-estate-taxes.html,1466,Your Money,2014-01-24T17:05:19+0000,Business,Some States Are Moving to Loosen Their Estate Taxes,"In 16 states, mostly in the North, state estate taxes ensnare the people the high federal exemption intended to protect."
nyt://article/985c780d-f8c5-5951-9127-4bede89e83f7,https://www.nytimes.com/2014/01/24/world/europe/russian-court-frees-khodorkovsky-associate-platon-lebedev.html,511,World,2014-01-23T13:49:34+0000,Foreign,Court in Russia Says Associate of Ex-Oil Tycoon Should Be Freed,"The order to free Platon A. Lebedev, a business associate of the recently pardoned oil tycoon Mikhail B. Khodorkovsky, was in step with a series of amnesties and pardons before the Winter Olympics."
nyt://article/e986ce1b-6e5d-57d6-aee3-2f88e37f94cb,https://www.nytimes.com/2014/01/24/world/africa/number-of-darfurs-displaced-surged-in-2013.html,386,World,2014-01-24T00:26:47+0000,Foreign,Number of Darfur’s Displaced Surged in 2013,A report by the top United Nations peacekeeping official to the Security Council presented a pessimistic picture of the decade-old Darfur conflict.
nyt://article/5d070fad-0ba6-5b86-aab6-a265dd2132de,https://www.nytimes.com/2014/01/24/world/asia/man-released-in-australian-open-betting-related-case.html,579,World,2014-01-23T10:26:17+0000,Sports,Man Posts Bail Amid Claims He Relayed Scores to Bettors ,The arrest of a British man represents a rare attempt to prosecute a person for relaying information from a live sports event.
nyt://article/7cd9c88d-aa8d-50ce-8ca1-d5dc1085255c,https://www.nytimes.com/2014/01/24/world/middleeast/rouhani-says-iran-has-no-plan-for-nuclear-weapons.html,779,World,2014-01-23T09:51:52+0000,Foreign,U.S. and Iran Offer Clashing Accounts of the Civil War in Syria,The contrasting descriptions illustrated the chasm that still separates the United States and Iran on Middle East issues even as they have agreed on a temporary nuclear accord.
nyt://article/fd06dce5-5aef-5561-9895-f768c395d270,https://www.nytimes.com/2014/01/27/world/asia/thailand.html,962,World,2014-01-26T11:07:19+0000,Foreign,Thai Protesters Disrupt Early Voting in South,Antigovernment demonstrators prevented hundreds of thousands of people from casting early ballots on Sunday for the Feb. 2 elections.
nyt://article/19ab8d09-e573-513f-ae5e-338641226cba,https://www.nytimes.com/2014/01/27/world/asia/peace-deal-to-end-insurgency-came-after-philippine-leaders-ultimatum-to-rebels.html,922,World,2014-01-27T01:47:58+0000,Foreign,Peace Deal to End Insurgency Came After Philippine Leader’s Ultimatum to Rebels,President Benigno S. Aquino III made it clear to Muslim rebels that the peace deal he was offering was the best they could expect from any Philippine leader.
nyt://article/13d4c841-3cd0-5ad9-99f5-0a93ca9537e0,https://www.nytimes.com/2014/01/27/business/media/ezra-klein-joining-vox-media-as-web-journalism-asserts-itself.html,1404,Business Day,2014-01-26T23:34:25+0000,Business,Ezra Klein Is Joining Vox Media as Web Journalism Asserts Itself,"Mr. Klein’s departure from The Washington Post to Vox Media is just one more example of how digital publishing offers its own thing, not an additional platform for established news companies."
nyt://article/6ac9d20f-4375-5b97-8eba-c11b826b0501,https://www.nytimes.com/2014/01/27/world/africa/three-years-after-uprising-tunisia-approves-constitution.html,455,World,2014-01-27T01:52:28+0000,Foreign,"Three Years After Uprising, Tunisia Approves Constitution","The country’s Assembly voted its approval on Sunday, completing a two-year drafting process and ushering in a new democratic era."
nyt://article/349de623-7462-5e95-b0b2-32bf23dede5d,https://www.nytimes.com/2014/01/27/technology/rough-patch-for-uber-services-challenge-to-taxis.html,1247,Technology,2014-01-27T02:32:50+0000,Business,Rough Patch for Uber Service’s Challenge to Taxis,"Uber, the hot start-up whose software allows anyone with a smartphone to get a cab ride, is suddenly facing trouble."
nyt://article/4e2c7d58-0fe8-5edb-b748-4ccfeaf1ff38,https://www.nytimes.com/2014/01/28/business/daily-stock-market-activity.html,553,Business Day,2014-01-27T04:04:52+0000,Business,U.S. Market Slump Easing; Europe and Asia Still Sliding ,Stocks continued to fall in Europe and in emerging Asia-Pacific markets as slowing growth in China and the prospect of less stimulus in the United States raised the specter of capital flight.
nyt://article/0efd9ef1-f7e9-5146-99bd-b8f971100ac3,https://www.nytimes.com/2014/01/26/world/asia/india-dismisses-charges-against-soldiers-in-killings.html,617,World,2014-01-26T02:11:08+0000,Foreign,India Dismisses Charges Against Soldiers in Killings,"The army dismissed charges against five soldiers in a case from 2000 in which soldiers were accused of rounding up five Kashmiri men, then shooting and burning them."
nyt://article/ee970271-1dca-5339-8dc8-e7bc6bf7d10d,https://www.nytimes.com/2014/01/04/business/international/a-cult-bike-from-india-takes-on-the-world.html,1221,Business Day,2014-01-04T00:29:09+0000,Business,A Cult Motorcycle From India Takes On the World,"With models like the Bullet, an Indian-made avatar of an old British brand, Royal Enfield is making waves even as the competition for midsize bikes is heating up."
nyt://article/1ef595df-c987-5269-bf4e-9b266e678f73,https://www.nytimes.com/2014/01/16/world/asia/chinese-activists-test-new-leader-and-are-crushed.html,1386,World,2014-01-16T02:24:26+0000,Foreign,Chinese Activists Test New Leader and Are Crushed,"An anti-corruption group was heartened when China’s new president, Xi Jinping, came to power in 2012. Since then, their ideals have collided with a harsh reality."
nyt://article/5eb76fc0-7f6f-524c-aa68-3335e021e1d7,https://www.nytimes.com/2014/01/19/world/asia/afghanistan-restaurant-attack.html,1610,World,2014-01-18T07:18:53+0000,Foreign,Deadly Attack at Kabul Restaurant Hints at Changing Climate for Foreigners ,"Kabul during the Afghan war was never violent as Baghdad during the Iraq war. But as coalition forces leave, international workers here feel more vulnerable."
nyt://article/e5040517-0ab6-509b-930d-a26d69190c88,https://www.nytimes.com/2014/01/19/world/asia/india-deadly-stampede.html,324,World,2014-01-18T10:10:51+0000,Foreign,A Stampede of Mourners in India Kills at Least 18,Hundreds were packed into narrow lanes trying to get a glimpse of the body of the spiritual leader Syedna Mohammad Burhanuddin when the stampede occurred.
nyt://article/029f3156-78b1-544f-8668-75102223f0a9,https://www.nytimes.com/2014/01/22/world/middleeast/rights-group-assails-inaction-on-syria.html,764,World,2014-01-21T09:40:28+0000,Foreign,Human Rights Watch Criticizes Inaction on Syria,"In its annual report, Human Rights Watch said the desire to bring the Syrian government to peace talks should not be a pretext for failure to shield civilians."
nyt://article/04e1d5a5-31a8-5444-8f95-58b50dfd10ee,https://www.nytimes.com/2014/01/21/business/international/shell-to-sell-stake-in-australian-gas-field.html,956,Business Day,2014-01-20T17:55:16+0000,Business,Oil Industry Nears a Big Asset Sell-Off,"The deal may be one of many this year, as energy companies seek cash for other projects or to finance share buybacks and higher dividends."
nyt://article/254875d1-40e2-5e8f-8aa1-2d469ed1ee60,https://www.nytimes.com/2014/01/23/world/asia/south-korea-kidnapped-trade-official-is-rescued.html,114,World,2014-01-23T03:12:10+0000,Foreign,South Korea: Kidnapped Trade Official Is Rescued,"Local security forces raided the kidnappers’ hide-out in the Libyan capital of Tripoli, the South Korean Foreign Ministry said."
nyt://article/c318531c-b44d-5349-a650-f45c34173a36,https://www.nytimes.com/2014/01/28/business/a-federal-reserve-policy-maker-urges-it-to-do-more.html,1371,Business Day,2014-01-27T17:36:05+0000,Business,"A Fed Policy Maker, Changing His Mind, Urges More Stimulus","Narayana Kocherlakota, president of the Minneapolis Fed, said the central bank should increase its efforts to stimulate the economy."
nyt://article/8ae2e70f-dc18-5bb5-b793-495f684837c0,https://www.nytimes.com/2014/01/25/your-money/cold-facts-about-estate-taxes.html,1466,Your Money,2014-01-24T17:05:19+0000,Business,Some States Are Moving to Loosen Their Estate Taxes,"In 16 states, mostly in the North, state estate taxes ensnare the people the high federal exemption intended to protect."
nyt://article/985c780d-f8c5-5951-9127-4bede89e83f7,https://www.nytimes.com/2014/01/24/world/europe/russian-court-frees-khodorkovsky-associate-platon-lebedev.html,511,World,2014-01-23T13:49:34+0000,Foreign,Court in Russia Says Associate of Ex-Oil Tycoon Should Be Freed,"The order to free Platon A. Lebedev, a business associate of the recently pardoned oil tycoon Mikhail B. Khodorkovsky, was in step with a series of amnesties and pardons before the Winter Olympics."
nyt://article/ea22e2f7-a041-5f51-9a4b-750c5934008a,https://www.nytimes.com/2014/02/19/business/international/european-finance-ministers-revisit-plans-for-failing-banks.html,629,Business Day,2014-02-18T21:32:24+0000,Business,European Finance Ministers Revisit Plans for Failing Banks,The leaders looked at new ways to appease critics who said their proposal would be too cumbersome and take too long to introduce.
nyt://article/6aaf6042-34ea-51a2-891b-38d134164721,https://www.nytimes.com/2014/02/19/world/europe/spanish-paper-el-pais-ousts-its-editor.html,502,World,2014-02-18T20:53:41+0000,Foreign,El País Ousts Editor; 3rd Spanish Paper to Do So Amid Financial Woes,The departure of Javier Moreno at Spain’s leading daily newspaper is a new sign of economic turmoil caused by slumping advertising and dwindling circulation.
nyt://article/1b7108a3-d599-524d-a9a0-0d2b94dc7ac3,https://www.nytimes.com/2014/02/18/your-money/money-lessons-from-where-the-air-is-thinner.html,759,Your Money,2014-02-18T18:12:06+0000,Business,Money Lessons From Where the Air Is Thinner,The climber Alison Levine has learned that the skills needed to tackle a mountain are also useful in making decisions about money.
nyt://article/8c5580ca-d412-5887-ab27-0cbc98aab3f0,https://www.nytimes.com/2014/02/22/business/international/in-sake-japan-sees-a-potential-stimulus.html,1136,Business Day,2014-02-22T01:37:01+0000,Business,"In Sake, Japan Sees a Potential Stimulus",Sake is among the soft goods that the government is promoting to help improve the country’s exports.
nyt://article/71e58872-3a25-53a7-8edc-5746137b8ff5,https://www.nytimes.com/2014/02/20/world/europe/pussy-riot-in-sochi.html,345,World,2014-02-19T18:23:33+0000,Foreign,Members of Russian Protest Group Attacked by Cossacks in Sochi,Cossacks wielding horsewhips attacked members of Pussy Riot while they were shooting a music video by the city’s seaport.
nyt://article/715f444b-d7d6-5bec-a9c6-386974ec044d,https://www.nytimes.com/2014/02/18/world/europe/stuart-hall-trailblazing-british-scholar-of-multicultural-influences-is-dead-at-82.html,951,World,2014-02-18T04:37:38+0000,Foreign,"Stuart Hall, Trailblazing British Scholar of Multicultural Influences, Is Dead at 82",Mr. Hall was a Jamaican-born British academic who focused on societal division and blending.
nyt://article/7c504c3a-a3c7-54bd-83de-4c746b811b7f,https://www.nytimes.com/2014/02/21/world/middleeast/syrian-rebels-sought-to-bolster-coalitions-case-in-peace-talks.html,1118,World,2014-02-21T02:01:52+0000,Foreign,Syrian Rebels Sought to Bolster Coalition’s Case in Peace Talks,Leaders from Syria’s insurgent coalition attended peace talks in Geneva with the aim of securing military backing from the United States and others.
nyt://article/e10b926f-be8c-5976-9cd7-c99afe4bd73c,https://www.nytimes.com/2014/02/19/technology/wireless-system-could-offer-a-private-fast-lane.html,1094,Technology,2014-02-19T05:04:08+0000,Business,Wireless System Could Offer a Private Fast Lane,"The technology, called pCell, is one of many techniques that companies are looking at to address the rising public appetite for mobile data, especially video."
nyt://article/613d8d0b-d6fe-5af2-a643-053b37f8c77c,https://www.nytimes.com/2014/02/19/business/media/jimmy-fallons-tonight-debut-draws-11-million-viewers.html,333,Business Day,2014-02-18T20:49:47+0000,Business,Jimmy Fallon’s ‘Tonight’ Debut Draws 11 Million Viewers,"The first New York-based “Tonight” in 42 years featured many cameos, including Robert De Niro, Lady Gaga and, notably, Joan Rivers."
nyt://article/9db350bf-bdf7-54ea-b30b-1aac8e5004dc,https://www.nytimes.com/2014/03/05/world/americas/as-cubas-economy-opens-a-bit-some-who-fled-castro-return-to-help.html,1548,World,2014-03-04T19:05:48+0000,Foreign,Some Who Fled Cuba Are Returning to Help,"Some members of the first Cuban families to leave after Fidel Castro took over are coming back, reuniting with the island and partnering with Cubans in direct new ways."
nyt://article/ee970271-1dca-5339-8dc8-e7bc6bf7d10d,https://www.nytimes.com/2014/01/04/business/international/a-cult-bike-from-india-takes-on-the-world.html,1221,Business Day,2014-01-04T00:29:09+0000,Business,A Cult Motorcycle From India Takes On the World,"With models like the Bullet, an Indian-made avatar of an old British brand, Royal Enfield is making waves even as the competition for midsize bikes is heating up."
nyt://article/1ef595df-c987-5269-bf4e-9b266e678f73,https://www.nytimes.com/2014/01/16/world/asia/chinese-activists-test-new-leader-and-are-crushed.html,1386,World,2014-01-16T02:24:26+0000,Foreign,Chinese Activists Test New Leader and Are Crushed,"An anti-corruption group was heartened when China’s new president, Xi Jinping, came to power in 2012. Since then, their ideals have collided with a harsh reality."
nyt://article/5eb76fc0-7f6f-524c-aa68-3335e021e1d7,https://www.nytimes.com/2014/01/19/world/asia/afghanistan-restaurant-attack.html,1610,World,2014-01-18T07:18:53+0000,Foreign,Deadly Attack at Kabul Restaurant Hints at Changing Climate for Foreigners ,"Kabul during the Afghan war was never violent as Baghdad during the Iraq war. But as coalition forces leave, international workers here feel more vulnerable."
nyt://article/e5040517-0ab6-509b-930d-a26d69190c88,https://www.nytimes.com/2014/01/19/world/asia/india-deadly-stampede.html,324,World,2014-01-18T10:10:51+0000,Foreign,A Stampede of Mourners in India Kills at Least 18,Hundreds were packed into narrow lanes trying to get a glimpse of the body of the spiritual leader Syedna Mohammad Burhanuddin when the stampede occurred.
nyt://article/029f3156-78b1-544f-8668-75102223f0a9,https://www.nytimes.com/2014/01/22/world/middleeast/rights-group-assails-inaction-on-syria.html,764,World,2014-01-21T09:40:28+0000,Foreign,Human Rights Watch Criticizes Inaction on Syria,"In its annual report, Human Rights Watch said the desire to bring the Syrian government to peace talks should not be a pretext for failure to shield civilians."
nyt://article/04e1d5a5-31a8-5444-8f95-58b50dfd10ee,https://www.nytimes.com/2014/01/21/business/international/shell-to-sell-stake-in-australian-gas-field.html,956,Business Day,2014-01-20T17:55:16+0000,Business,Oil Industry Nears a Big Asset Sell-Off,"The deal may be one of many this year, as energy companies seek cash for other projects or to finance share buybacks and higher dividends."
nyt://article/254875d1-40e2-5e8f-8aa1-2d469ed1ee60,https://www.nytimes.com/2014/01/23/world/asia/south-korea-kidnapped-trade-official-is-rescued.html,114,World,2014-01-23T03:12:10+0000,Foreign,South Korea: Kidnapped Trade Official Is Rescued,"Local security forces raided the kidnappers’ hide-out in the Libyan capital of Tripoli, the South Korean Foreign Ministry said."
nyt://article/c318531c-b44d-5349-a650-f45c34173a36,https://www.nytimes.com/2014/01/28/business/a-federal-reserve-policy-maker-urges-it-to-do-more.html,1371,Business Day,2014-01-27T17:36:05+0000,Business,"A Fed Policy Maker, Changing His Mind, Urges More Stimulus","Narayana Kocherlakota, president of the Minneapolis Fed, said the central bank should increase its efforts to stimulate the economy."
nyt://article/8ae2e70f-dc18-5bb5-b793-495f684837c0,https://www.nytimes.com/2014/01/25/your-money/cold-facts-about-estate-taxes.html,1466,Your Money,2014-01-24T17:05:19+0000,Business,Some States Are Moving to Loosen Their Estate Taxes,"In 16 states, mostly in the North, state estate taxes ensnare the people the high federal exemption intended to protect."
nyt://article/985c780d-f8c5-5951-9127-4bede89e83f7,https://www.nytimes.com/2014/01/24/world/europe/russian-court-frees-khodorkovsky-associate-platon-lebedev.html,511,World,2014-01-23T13:49:34+0000,Foreign,Court in Russia Says Associate of Ex-Oil Tycoon Should Be Freed,"The order to free Platon A. Lebedev, a business associate of the recently pardoned oil tycoon Mikhail B. Khodorkovsky, was in step with a series of amnesties and pardons before the Winter Olympics."
nyt://article/997ad145-8ee8-572e-b729-09085db11ae0,https://www.nytimes.com/2014/02/17/business/international/saving-an-endangered-british-species-the-pub.html,893,Business Day,2014-02-17T04:10:30+0000,Business,Saving an Endangered British Species: The Pub,Changing economics and tastes in Britain have claimed roughly one out of every five “locals” in the last 20 years.
nyt://article/5b527d8c-2a5d-5009-96d4-987684e26547,https://www.nytimes.com/2014/02/18/world/asia/indonesia-takes-aim-at-australia-over-spying-but-not-the-us.html,560,World,2014-02-17T07:30:10+0000,Foreign,Indonesia Takes Aim at Australia Over Spying on Talks,"At a news conference with Secretary of State John Kerry, Indonesia’s foreign minister called surveillance by Australia’s intelligence agency “mind-boggling.”"
nyt://article/57a60c88-acde-5bf6-a1db-0cb63c197002,https://www.nytimes.com/2014/02/18/world/europe/hijacked-ethiopian-plane-lands-in-geneva.html,589,World,2014-02-17T08:07:47+0000,Foreign,"Ethiopian Co-Pilot Hijacks Jet, Then Asks for Asylum in Geneva","All passengers and crew members on the Ethiopian Airlines flight were released safely, and the hijacker surrendered after saying he was in danger in Ethiopia."
nyt://article/5d6cabf4-00d4-5c26-bd89-04ae7a1a5e6e,https://www.nytimes.com/2014/02/18/world/europe/partys-new-leader-agrees-to-form-government-in-italy.html,480,World,2014-02-17T15:09:48+0000,Foreign,Party’s New Leader Agrees to Form Government in Italy,"Matteo Renzi, the 39-year-old mayor of Florence, forced out the Italian prime minister last week in an intraparty coup."
nyt://article/3381cf28-2771-5b0b-8d72-455a36c48b4f,https://www.nytimes.com/2014/02/16/world/europe/a-brawl-and-then-a-vote-to-rein-in-turkish-courts.html,689,World,2014-02-15T17:16:47+0000,Foreign,A Debate Becomes a Brawl as Turkey’s Parliament Votes to Rein In Courts ,"Turkey’s Parliament met through the night, Friday into Saturday, and passed a controversial new bill that gives the government greater control over the judiciary."
nyt://article/b20b0108-90e2-5c11-9351-ea07e016dbf7,https://www.nytimes.com/2014/02/16/world/asia/chinese-ask-kerry-to-help-tear-down-a-firewall.html,666,World,2014-02-15T18:26:17+0000,Foreign,Chinese Ask Kerry to Help Tear Down a Firewall,"Meeting with Secretary of State John Kerry, a group of Chinese bloggers appealed to the United States to take up the cause of Internet freedom."
nyt://article/300e9d6e-4828-5ee1-b72c-3abdcd0bda4f,https://www.nytimes.com/2014/02/16/world/africa/mob-attacks-gay-men-in-nigerias-capital.html,450,World,2014-02-15T18:36:09+0000,Foreign,Mob Attacks More Than a Dozen Gay Men in Nigeria’s Capital,"A mob attacked gay people in a neighborhood in Abuja, Nigeria, beating them with whips and nail-studded clubs. When four victims were dragged to a nearby police station, police officers also beat them."
nyt://article/79bf57a4-84fb-5315-a2e5-9ab16a3decf0,https://www.nytimes.com/2014/02/11/world/asia/nepal-ends-long-stalemate-in-picking-prime-minister.html,572,World,2014-02-10T12:32:07+0000,Foreign,"Nepal Picks New Premier, Putting End to Stalemate","Parliament elected Sushil Koirala, a longtime democracy activist and a member of one of Nepal’s most storied political families."
nyt://article/2277dd54-f715-5fca-8e89-058aa7c9da12,https://www.nytimes.com/2014/02/10/business/rival-shows-vie-for-relevancy-in-fashion-week.html,1236,Business Day,2014-02-10T03:30:36+0000,Business,Rival Shows Vie for Relevancy in Fashion Week,"In the extravaganza known as New York Fashion Week, it’s Mercedes-Benz Fashion Week versus MADE Fashion Week, an upstart rival."
nyt://article/850a520a-3fbb-521b-b389-27f3c36705b9,https://www.nytimes.com/2014/02/10/business/toyota-in-talks-on-final-settlements-over-car-recalls.html,618,Business Day,2014-02-10T04:59:51+0000,Business,Toyota in Talks on Final Settlements Over Car Recalls,"In one case, Toyota is nearing a deal with the Justice Department to settle a criminal investigation over the way the automaker disclosed complaints stemming from the sudden acceleration of its vehicles, according to two people with knowledge of the talks."
nyt://article/ee970271-1dca-5339-8dc8-e7bc6bf7d10d,https://www.nytimes.com/2014/01/04/business/international/a-cult-bike-from-india-takes-on-the-world.html,1221,Business Day,2014-01-04T00:29:09+0000,Business,A Cult Motorcycle From India Takes On the World,"With models like the Bullet, an Indian-made avatar of an old British brand, Royal Enfield is making waves even as the competition for midsize bikes is heating up."
nyt://article/1ef595df-c987-5269-bf4e-9b266e678f73,https://www.nytimes.com/2014/01/16/world/asia/chinese-activists-test-new-leader-and-are-crushed.html,1386,World,2014-01-16T02:24:26+0000,Foreign,Chinese Activists Test New Leader and Are Crushed,"An anti-corruption group was heartened when China’s new president, Xi Jinping, came to power in 2012. Since then, their ideals have collided with a harsh reality."
