_id,url,word_count,section,date,type,headline,abstract
nyt://article/e2c35fa8-47f4-5565-bb99-f6a2beae0c0d,https://gadgetwise.blogs.nytimes.com/2013/01/16/from-disney-a-video-game-universe-on-one-platform/,428,Technology,2013-01-16T23:48:35+0000,,"From Disney, a Video Game Universe on One Platform","Disney Interactive Studios unveiled a new video game initiative, Disney Infinity, where players have the opportunity to create experiences starring characters from the company’s most popular franchises."
nyt://article/bbe3cf10-00ed-55ad-8548-de5aa635f36e,https://dealbook.nytimes.com/2013/02/14/heinz-gives-taste-of-new-buyout-sauce/,380,Business Day,2013-02-14T19:47:41+0000,,"In Heinz Takeover, a New Path for Deals",Teaming up with private equity might turn out to be a combination that works as well as ketchup on a Whopper.
nyt://article/d26c7a25-01ee-5e8f-b46f-315f7657edf9,https://bucks.blogs.nytimes.com/2013/02/28/tell-us-employer-benefits-for-same-sex-couples/,42,Your Money,2013-03-01T01:51:28+0000,,Tell Us: Employer Benefits for Same-Sex Couples,We are continuing to collect information on what domestic partner benefits companies offer to their gay and lesbian employees..
nyt://article/a10c460e-fbc3-5881-812a-226b8b0079b7,https://dealbook.nytimes.com/2013/01/24/goldman-overcomes-its-latest-headache/,1070,Business Day,2013-01-25T01:37:04+0000,,Goldman Overcomes Its Latest Headache,A case brought by the founders of Dragon Systems was among a spate of legal problems and public relations headaches for Goldman in recent years.
nyt://article/0e64d3c1-f680-5622-b1b0-d72d0799f7b0,https://bucks.blogs.nytimes.com/2013/02/14/fund-raising-for-schools-using-old-class-photos/,703,Your Money,2013-02-14T16:06:03+0000,,"Fund-Raising for Schools, Using Old Class Photos","A new Web service aims to give schools a new way to raise funds, using their old photos."
nyt://article/07faba5d-5aa5-5b47-b4da-d79f3055d260,https://mediadecoder.blogs.nytimes.com/2013/02/04/the-breakfast-meeting-disappointing-super-bowl-ads-and-a-hollywood-outsider-makes-his-move/,425,Business Day,2013-02-04T14:10:49+0000,,"The Breakfast Meeting: Disappointing Super Bowl Ads, and a Hollywood Outsider Makes His Move","A critique of the Super Bowl ads finds them wanting; Legendary Entertainment, run by a Hollywood outsider, gets a large piece of the blockbuster movie season; and the FX channel embraces the dark side of storytelling."
nyt://article/b57ce996-10c8-50a8-825f-7caab0a5bc70,https://pogue.blogs.nytimes.com/2013/01/10/c-e-s-2013-whats-new-in-tvs/,423,Technology,2013-01-11T01:20:18+0000,,C.E.S. 2013: What’s New in TVs,David Pogue walks the floor of the International Consumer Electronics Show and finds humor in the excess — mostly of it unintended by the companies.
nyt://article/3224172c-e694-5a67-9baa-b3eaf23d41f0,https://bits.blogs.nytimes.com/2013/02/06/timescast-mediatech-industry-shifts-with-dell-deal/,21,Technology,2013-02-06T19:57:17+0000,,TimesCast Media+Tech: Industry Shifts With Dell Deal,The effects of Dell’s landmark move to go private. Kit Eaton reviews video editing apps. The entrepreneur and inventor James Dyson.
nyt://article/f890a7ea-d609-50d1-839e-32d5a35509d2,https://rendezvous.blogs.nytimes.com/2013/03/11/those-who-love-south-africa-ask-if-its-existentially-violent/,979,World,2013-03-11T12:00:27+0000,,Those Who Love South Africa Ask If It’s Existentially Violent,"After the death of a Mozambican immigrant at the hands of police, Graça Machel, Nelson Mandela’s wife, says the country is “bleeding.” Despite falling crime rates, it may be."
nyt://article/0acbe072-22b1-5926-b8f9-2d91e87a61db,https://rendezvous.blogs.nytimes.com/2013/01/29/as-asia-grows-so-do-prizes/,677,World,2013-01-29T05:41:52+0000,,"As Asia Grows, So Do Prizes","The Tang Prize, a new award set up by Taiwanese billionaire Samuel Yin, will pay more than the Nobel Prize, and joins a growing list of prizes in the region as Asian wealth and philanthropy spread."
nyt://article/70f79f79-51f3-55ee-ab19-51c00cf09445,https://mediadecoder.blogs.nytimes.com/2013/01/28/times-announces-masthead-restructuring-and-top-newsroom-appointments/,991,Business Day,2013-01-28T22:50:49+0000,,"After Staff Reductions, New Appointments at The Times","The masthead has been restructured as part of the changes, Jill Abramson, the executive editor, said in a memo to the staff."
nyt://article/215965d3-f798-5cf9-b87b-7b39d258a44a,https://bucks.blogs.nytimes.com/2013/03/14/thursday-reading-the-low-rise-jeans-insanity-defense/,96,Your Money,2013-03-14T12:46:18+0000,,Thursday Reading: The Low-Rise-Jeans Insanity Defense,"The low-rise-jeans insanity defense, new evidence for cellphone distractions, F.D.A. to ease rules on Alzheimer’s drugs and other consumer-focused news from The New York Times."
nyt://article/122869c9-8d3e-52b2-89e0-6a738af2217d,https://bits.blogs.nytimes.com/2013/02/07/todays-scuttlebot-yahoo-google-deal-and-ladies-laptop-bags/,106,Technology,2013-02-07T21:45:25+0000,,Today’s Scuttlebot: Yahoo-Google Deal and Ladies’ Laptop Bags,"The technology reporters and editors of The New York Times scour the Web for important and peculiar items. For Thursday, selections include an analysis of a deals to make Beats by Dre headphones, Facebook and European officials resolving a dispute over facial recognition data and a new agreement between yahoo and Google."
nyt://article/b20ef9a1-4bd9-5051-930c-95967ae2afa5,https://economix.blogs.nytimes.com/2013/01/31/jacob-lew-mary-jo-white-and-dunbars-number/,1199,Business Day,2013-01-31T10:00:35+0000,,"Jacob Lew, Mary Jo White and Dunbar’s Number","It is important for the president’s nominees to head the Treasury and the Securities and Exchange Commission to have sufficient ties outside banking circles, an economist writes."
nyt://article/da462f72-f28e-501f-a2e4-22c428a2edf9,https://bits.blogs.nytimes.com/2013/02/28/a-start-up-aims-to-upend-e-commerce-by-selling-nail-polish/,454,Technology,2013-02-28T18:15:03+0000,,A Start-Up Aims to Upend E-Commerce by Selling Nail Polish,"Julep, a nail polish e-commerce company started by a former Starbucks executive, has attracted attention from top venture capitalists."
nyt://article/762cb219-45ee-5fce-976e-8dca7d1c4d38,https://mediadecoder.blogs.nytimes.com/2013/03/06/sears-and-penney-respond-to-snl-sketch-complaint/,632,Business Day,2013-03-07T00:28:38+0000,,Sears and Penney Respond to ‘SNL’ Sketch Complaint,"The companies have made arrangements to avoid placing any ads adjacent to online replays of the sketch in question, but that will not affect any commercials in the television version of “SNL.”"
nyt://article/d1343282-ac44-59d2-8418-d41142d80565,https://rendezvous.blogs.nytimes.com/2013/01/25/at-davos-hunting-for-the-next-big-thing-uh-country/,179,World,2013-01-26T00:14:29+0000,,"At Davos, Hunting for the Next Big Thing….uh, Country","As Brazil and Argentina lose some of their luster, are sub-Saharan African nations on the rise? Billionaire dealmakers want to know."
nyt://article/d9736bb5-0627-5865-853e-88930e67ad66,https://dealbook.nytimes.com/2013/01/31/pfizer-spins-off-animal-health-unit-in-2-2-billion-i-p-o/,673,Business Day,2013-01-31T22:56:16+0000,,Pfizer Spins Off Animal Health Unit in $2.2 Billion I.P.O.,"The Pfizer division, known as Zoetis, exceeded expectations by pricing its stock at $26 a share in an initial public offering that values the company at about $13 billion."
nyt://article/9530a920-e91e-51b9-8ba7-6a9f8641f567,https://rendezvous.blogs.nytimes.com/2013/02/26/europes-reaction-to-italian-elections-devastating-chaos/,441,World,2013-02-26T15:26:14+0000,,Europe’s Reaction to Italian Elections: ‘Devastating’ ‘Chaos’,"The European press went into overdrive on Tuesday with a shocked response to the political gridlock in Italy and the potential spillover to the euro zone. Are the doom-mongers justified, or is the indecisive outcome just a historical blip?"
nyt://article/f17d24d8-ef79-52bf-ac87-c1f42a23b6b6,https://mediadecoder.blogs.nytimes.com/2013/01/06/eliot-spitzer-end-his-show-on-current-tv/,600,Business Day,2013-01-06T20:37:55+0000,,Eliot Spitzer Ends His Show on Current TV,"His decision to leave the channel comes a few days after Al Jazeera took control of Current TV. Later this year, the Qatar-owned broadcaster plans to turn the channel into an Americanized version of the international news channel Al Jazeera English."
nyt://article/7a7c2047-0e14-5ce5-8803-0eeb89ca2c1c,https://india.blogs.nytimes.com/2013/03/20/indian-government-gets-support-from-unlikely-corner/,221,World,2013-03-20T17:00:17+0000,,Indian Government Gets Support From Unlikely Corner,All India Trinamool Congress chief Mamata Banerjee supports government on Sri Lanka.
nyt://article/cb6131d8-ee8b-55f3-8506-d122fa252918,https://atwar.blogs.nytimes.com/2013/03/26/war-on-the-heels-of-a-wedding/,1139,World,2013-03-26T20:13:13+0000,,War on the Heels of a Wedding,"Rebekah Sanderlin, an Army wife, recounts the start of the war in Iraq as a new bride."
nyt://article/cdf85e59-240f-53b8-bb78-6f351b0ea76b,https://india.blogs.nytimes.com/2013/01/25/five-questions-for-aminatta-forna/,732,World,2013-01-25T13:18:57+0000,,Five Questions for: Aminatta Forna,"The 2011 Commonwealth Writers’ Prize winner on her writing rituals, including a special mug."
nyt://article/6d4472dd-0878-5437-88ed-5d267473b6ea,https://dealbook.nytimes.com/2013/03/26/controversial-media-deal-in-taiwan-nears-collapse/,500,Business Day,2013-03-26T12:35:25+0000,,Controversial Media Deal in Taiwan Nears Collapse,"The pro-Beijing businessmen seeking to buy two liberal publications in Taiwan were unlikely to meet a deadline on Wednesday to complete the sale, a spokesman said."
nyt://article/69b1c661-29bc-5640-804b-06ff83f248aa,https://mediadecoder.blogs.nytimes.com/2013/02/06/smash-premiere-falls-short-loses-viewers/,323,Business Day,2013-02-06T18:17:38+0000,,"‘Smash’ Premiere Falls Short, Loses Viewers","The show, which was extensively retooled by NBC after a disappointing season, fell a staggering 71 percent in viewership from its opening episode last season."
nyt://article/27d15658-dafb-5519-b9e4-193605afe42f,https://dealbook.nytimes.com/2013/01/14/china-hints-at-far-wider-welcome-to-overseas-investors/,650,Business Day,2013-01-14T11:10:13+0000,,China Hints at Far Wider Welcome to Overseas Investors,"Foreign participation in mainland stock markets could increase tenfold, said Guo Shuqing, the country’s top securities regulator."
nyt://article/12c06e8d-d785-5e51-8a59-7d85adab508a,https://bits.blogs.nytimes.com/2013/01/28/timescast-mediatech-changes-at-the-new-republic/,27,Technology,2013-01-28T19:34:42+0000,,TimesCast Media+Tech: Changes at The New Republic,"The right to unlock cellphones expires. Chris Hughes, publisher of The New Republic, discusses its redesign. An animated look at how technology may change our daily routines."
nyt://article/52c41c0f-512b-5ab6-a0fa-71db4da393d9,https://dealbook.nytimes.com/2013/03/04/false-modesty-in-decline-in-european-bank-bonuses/,384,Business Day,2013-03-04T18:22:26+0000,,False Modesty in Decline in European Bank Bonuses,"One might have expected European bank bosses to show more contrition in the year that the Libor scandal erupted, the author writes."
nyt://article/ded8acf7-cf12-5523-b98b-7ea253f1f7dc,https://dealbook.nytimes.com/2013/02/27/j-c-penneys-poor-showing-is-another-retail-miss-for-ackman/,466,Business Day,2013-02-27T23:03:40+0000,,J.C. Penney’s Poor Showing Is Another Retail Miss for Ackman,"With J.C. Penney’s awful fourth-quarter results, William A. Ackman has once more found success in retail investments elusive."
nyt://article/bf0e96fd-b284-526b-8b8b-1534fcaf2bea,https://bits.blogs.nytimes.com/2013/03/20/daily-report-u-s-is-said-to-scrutinize-microsoft-accusations/,350,Technology,2013-03-20T11:30:10+0000,,Daily Report: U.S. Is Said to Scrutinize Microsoft Accusations,"The S.E.C. and the Justice Department are said to be investigating Microsoft’s involvement with companies accused of paying bribes overseas, Nick Wingfield reports in Wednesday’s New York Times."
nyt://article/6faa3d0f-fc20-5c31-ac0c-a9a5428b5f7a,https://dealbook.nytimes.com/2013/01/30/hsbc-adds-to-oversight-effort-with-board-committee/,250,Business Day,2013-01-30T12:33:12+0000,,HSBC Adds to Oversight Effort With Board Committee,"HSBC has created a new board committee to improve oversight, appointing five independent advisers to work with the group of directors."
nyt://article/86fac2f2-cc4a-528a-a78a-448432d81e60,https://dealbook.nytimes.com/2013/01/25/top-jpmorgan-executive-takes-temporary-leave-amid-reshuffling/,810,Business Day,2013-01-25T22:25:39+0000,,"Amid a Shake-Up, JPMorgan’s Risk Officer Takes a Leave","JPMorgan Chase’s chief risk officer is taking a temporary sabbatical, the latest move in an extensive reshuffling of JPMorgan’s executive suite after a botched credit bet that has cost the bank more than $6 billion."
nyt://article/456286fb-fd58-506e-9472-19e45ea12e69,https://mediadecoder.blogs.nytimes.com/2013/01/20/jekyll-and-hyde-musical-may-become-a-movie/,351,Business Day,2013-01-21T00:46:25+0000,,‘Jekyll and Hyde’ Musical May Become a Movie,"As the movie “Les Misérables” garners attention, a partnership has bought the film rights to the musical inspired by the Robert Louis Stevenson novella."
nyt://article/3b1f7829-181c-5f7b-84d6-f457dafdb2fc,https://dealbook.nytimes.com/2013/01/14/fate-of-herbalifes-stock-may-lie-with-government-agencies/,1056,Business Day,2013-01-14T16:54:55+0000,,Fate of Herbalife’s Stock May Lie With Government Agencies,The actions of the Securities and Exchange Commission and the Federal Trade Commission may have more influence over the direction of Herbalife’s stock price than two hedge fund managers do.
nyt://article/f4b23bbf-1d34-5714-abb8-f3964158d67a,https://rendezvous.blogs.nytimes.com/2013/02/12/lively-online-reactions-to-north-koreas-nuclear-test-in-china/,481,World,2013-02-12T10:28:00+0000,,Lively Online Reactions in China to Nuclear Test,"Chinese netizens reacted mostly critically, in tens of thousands of posts, to the nuclear test by North Korea, its neighbor with which it shares good relations. But some were supportive."
nyt://article/e228f520-16cf-5dd8-861a-230e69db7535,https://mediadecoder.blogs.nytimes.com/2013/01/23/sony-makes-deal-for-electronic-dance-music/,446,Business Day,2013-01-23T23:31:29+0000,,Sony Makes Deal for Electronic Dance Music,"The deal is the latest sign of the music industry’s rush to embrace electronic dance, and significantly raises the profile of Ultra, which had already become a force in that genre."
nyt://article/4525b0ca-258b-522e-9c1d-4fd8e083b133,https://rendezvous.blogs.nytimes.com/2013/03/14/filling-the-pews-challenges-for-the-new-pope/,22,World,2013-03-14T08:29:20+0000,,Filling the Pews: Challenges for the New Pope,"Roman Catholics around the world share their views on the leadership of the church, and Daniel J. Wakin reports from Rome."
nyt://article/acf90be4-8b5a-5720-8563-bd8810032c3e,https://rendezvous.blogs.nytimes.com/2013/02/26/comparing-asias-giants-china-and-india-on-rape/,352,World,2013-02-26T14:05:00+0000,,"Comparing Asia’s Giants, China and India, on Rape","In today’s Female Factor Letter I explore rape in China and India, two Asian giants that more often are compared on population size and economic growth."
