_id,url,word_count,section,date,type,headline,abstract
nyt://article/d1de291d-4645-5139-a5f4-8e010a0c24d0,https://www.nytimes.com/2000/09/24/business/business-big-advance-no-thanks-he-ll-publish-it-himself.html,1114,Business Day,2000-09-24T05:00:00+0000,Money and Business/Financial Desk,"Big Advance? No, Thanks, He'll Publish It Himself","Article on Benjamin R Kaplan, 23, whose self-published book, How to Go to College Almost for Free: The Secrets of Winning Scholarship Money, has sold 25,000 copies since February and who is starting 25-city book tour; increase in number of self-published books discussed; photo (M)"
nyt://article/c8ecbdf4-3df3-53b7-8444-1f56c25bf3a8,https://www.nytimes.com/2000/07/24/technology/american-pc-sales-slow-sharply-as-prices-rise.html,582,Technology,2000-07-24T05:00:00+0000,None,American PC Sales Slow Sharply as Prices Rise,American PC Sales Slow Sharply as Prices Rise
nyt://article/011a02af-2af6-524e-8f80-2e91a5598614,https://www.nytimes.com/2000/07/24/world/deutsche-telekom-deal-did-barriers-fall-in-europe-just-to-rise-in-the-us.html,1095,World,2000-07-24T05:00:00+0000,Foreign Desk,"Deutsche Telekom Deal: Did Barriers Fall in Europe, Just to Rise in the U.S.?","Congressional moves to block acquisition of VoiceStream Wireless Corp by Deutsche Telekom, which is owned by German government, could invite retaliation against American communications companies active in Grmany and elsewhere in Europe, and might also run afoul of US commitments to World Trade Organization (M)"
nyt://article/1125f1f6-0801-5b8e-bd1e-e5ba2de0b003,https://www.nytimes.com/2000/07/01/world/killings-drive-indonesians-into-risky-boats-and-dangerous-seas.html,772,World,2000-07-01T05:00:00+0000,Foreign Desk,Killings Drive Indonesians Into Risky Boats and Dangerous Seas,"Fighting in Maluku islands, Indonesia, between Muslims and Christians spurs many islanders to flee, driving them into risky boats and dangerous seas; nearly 500 people are feared dead following sinking of their battered ferry; passengers were desperately fleeing Moslem gangs that were killing people, apparently in revenge for what they describe as wave of killings by Christians in December; photo; map (L)"
nyt://article/8b7831ff-cd7d-5869-9532-a1a4bb4265b0,https://www.nytimes.com/2000/09/07/technology/technology-briefings.html,480,Technology,2000-09-07T05:00:00+0000,None,Technology Briefings,"INTERNETPUBLIC MEETINGS ABOUT INTERNET The Internet Policy Institute, a Washington-based independent research organization, plans to hold eight ""town hall"" meetings to gather grass-roots information on Internet policies and will present its findings to the next president after the November elections. The meetings are being held jointly with eight universities across the country to get ""outside the Beltway"" views on the Internet, said James L. Barksdale, former president and chief executive of Netscape Communications and chairman of the institute, which is nonpartisan.  Leslie Wayne (NYT)"
nyt://article/f33e00ec-9f29-5093-a0d7-909e18cb5fdf,https://www.nytimes.com/2000/09/07/business/co-founders-of-africanacom-sell-venture-to-time-warner.html,350,Business Day,2000-09-07T05:00:00+0000,Business/Financial Desk,Co-Founders of Africana.com Sell Venture to Time Warner,"Henry Louis Gates Jr and Kwame Anthony Appiah, Harvard University professors, sell Africana.com, Web site dedicated to black history and culture, to Time Warner Inc; Gates says deal will help keep Web site alive; photo (M)"
nyt://article/ca7a73b5-21bb-59fd-a34c-477d905344d2,https://www.nytimes.com/2000/09/01/business/retailers-post-weak-august-hoping-it-s-not-holiday-omen.html,699,Business Day,2000-09-01T05:00:00+0000,Business/Financial Desk,"Retailers Post Weak August, Hoping It's Not Holiday Omen","Goldman Sachs retail composite index shows retail sales for August in stores open at least a year rose just 3 percent, lower than analysts expected and weakest August results in three years; results for specific major retailers noted; graph; chart (M)"
nyt://article/e18a756c-9408-5c51-a340-82dce5a1fb87,https://www.nytimes.com/2000/07/14/business/worldcom-and-sprint-end-their-115-billion-merger.html,654,Business Day,2000-07-14T05:00:00+0000,Business/Financial Desk,WorldCom and Sprint End Their $115 Billion Merger,"Worldcom Inc and Sprint Corp officially abandon their $115 million merger, bowing to pressure from regulators in US and Europe that creation of such large telecommunications company would stifle competition (M)"
nyt://article/8c0866d8-8de9-56c2-9608-fc3fe46ad3bc,https://www.nytimes.com/2000/07/22/world/at-mideast-summit-the-mood-improves.html,93,World,2000-07-22T05:00:00+0000,Foreign Desk,"At Mideast Summit, The Mood Improves","At Camp David, the Israeli peace delegation's mood grew more hopeful, and officials outside the negotiations said Prime Minister Ehud Barak believed the chances for success have improved.    President Clinton also sounded upbeat, and rearranged his trip to Japan to return earlier tomorrow and resume his mediation.   "
nyt://article/ace4c51f-e6c8-520e-9f25-a357f1c923e6,https://www.nytimes.com/2000/07/22/business/the-markets-commodities.html,38,Business Day,2000-07-22T05:00:00+0000,Business/Financial Desk,THE MARKETS: COMMODITIES,Copper rises on signs of strengthening demand; prices of other commodities listed; graph (S)
nyt://article/c3e7985e-9fb5-5667-a0b2-ee0f76f4df1a,https://www.nytimes.com/2000/09/04/world/tokyo-politician-s-earthquake-drill-is-a-military-moment.html,983,World,2000-09-04T05:00:00+0000,Foreign Desk,Tokyo Politician's Earthquake Drill Is a Military Moment,"Shintaro Ishihara, right-wing governor of Tokyo prefecture, transforms annual earthquake readiness drill into one of largest military exercises most Japanese have seen since end of World War II; sight of more than 7,000 uniformed soldiers in streets of central Tokyo revives discussions of a militarist past that is fast fading from living memory; photo (M)"
nyt://article/6412826a-d0cd-5438-bf34-77120e909a63,https://www.nytimes.com/2000/07/12/business/oversight-failure-blamed-in-financier-s-fraud-case.html,579,Business Day,2000-07-12T05:00:00+0000,Business/Financial Desk,Oversight Failure Blamed In Financier's Fraud Case,"Tennessee investigators say Martin R Frankel, who prosecutors contend masterminded elaborate insurance fraud from his estate in Greenwich, Conn, might have been shut down as early as decade ago if Tennessee regulators had done their jobs properly; state's comptroller of treasury found that there was 'gross breakdown' in regulation of Franklin American Life Insurance, company that was Frankel's main insurance entity (M)"
nyt://article/771e8d72-eb4d-5101-8a2e-853204332815,https://www.nytimes.com/2000/08/24/technology/essay-whose-intellectual-property-is-it-anyway-the-open-source-war.html,1550,Technology,2000-08-24T05:00:00+0000,Circuits,"Whose Intellectual Property Is It, Anyway? The Open Source War","Essay by Peter Wayner on desire for control of intellectual property inspired in part by software industry; proposal from World Intellectual Property Orgn, arm of United Nations, would allow big corporations to protect facts in their databases; although this may protect big databases, it would also constrain little ones; facts would go from being things owned by everyone to things that can be herded and owned by single person or company; drawing (M)"
nyt://article/2f2671e5-607a-5d70-8d34-b254b6974d07,https://www.nytimes.com/2000/08/29/business/technology-applied-micro-will-acquire-mmc-networks.html,653,Business Day,2000-08-29T05:00:00+0000,Business/Financial Desk,Applied Micro Will Acquire MMC Networks,"Applied Micro Circuits Corp, will acquire MMC Networks Inc in stock swap valued at about $4.5 billion; photo of Doug Spreng of MMC and Dave Rickey of Applied Micro Circuits (S)"
nyt://article/838b85a5-7e32-531b-a1a1-07d5d5b14461,https://www.nytimes.com/2000/07/23/business/market-insight-awaiting-pearls-from-the-ipo-pipeline.html,808,Business Day,2000-07-23T05:00:00+0000,Money and Business/Financial Desk,Awaiting Pearls From The I.P.O. Pipeline,Kenneth N Gilpin Market Insight column interviews IPO Monitor senior analysts Gail Bronson concerning outlook for initial-public-offerings market; photo (M)
nyt://article/a94e0bd8-6df7-5877-9c42-f3c4502b7426,https://www.nytimes.com/2000/07/06/business/company-news-lafarge-purchases-stone-quarry-in-michigan.html,63,Business Day,2000-07-06T05:00:00+0000,Business/Financial Desk,LAFARGE PURCHASES STONE QUARRY IN MICHIGAN,"Lafarge Corp purchases Presque Isle Corp, operator of nation's largest stone quarry, from National Steel Corp and Bethlehem Steel Corp for $56 million; quarry produces more than eight million tons of crushed stone annually (S)"
nyt://article/afad236f-cc1b-519c-b41c-0cd6f8b2a6ba,https://www.nytimes.com/2000/08/09/business/international-business-record-auto-profits-bolster-hyundai-embolden-creditors.html,626,Business Day,2000-08-09T05:00:00+0000,Business/Financial Desk,"Record Auto Profits Bolster Hyundai, and Embolden Creditors","Hyundai Group, South Korea's largest conglomerate, reported record profits in automotive subsidiary Hyundai Motors for first six months of year; earnings surged to 310.4 billion won, or $278 million, from 110.2 billion won in year-earlier period (M)"
nyt://article/cea4a8d0-fe1a-5d6f-847f-32fcb7ba4000,https://www.nytimes.com/2000/09/28/business/company-news-mgm-mirage-will-sell-assets-to-reduce-its-debt.html,109,Business Day,2000-09-28T05:00:00+0000,Business/Financial Desk,MGM MIRAGE WILL SELL ASSETS TO REDUCE ITS DEBT,"MGM Mirage Inc, casino operator controlled by Kirk Kerkorian, says it will use $66 million from sale of assets that include land, golf course and artwork to reduce debt; agrees to sell about 5.5 acres of undeveloped land along Boardwalk in Atlantic City, and Cascata Golf Course in Boulder City, Nev, to Park Place Entertainment Corp (S)"
nyt://article/f01a2c2d-09fc-5684-9d63-7eed0afef8ce,https://www.nytimes.com/2000/08/10/technology/l-mixing-mac-and-windows-608793.html,54,Technology,2000-08-10T05:00:00+0000,Circuits,Mixing Mac and Windows,Kalman Miller letter holds Aug 3 column on how MacIntosh computer fan survives in Windows world seems to imply that there are no genealogy programs for the Mac; suggests using Reunion program (S)
nyt://article/e4824348-8c63-519e-b070-9b5147f93577,https://www.nytimes.com/2000/07/13/technology/screen-grab-tracking-the-tour-de-france-on-the-web.html,1153,Technology,2000-07-13T05:00:00+0000,Circuits,Tracking the Tour de France on the Web,Web sites allow American cycling fans to follow Tour de France as closely as they please; photo (M)
nyt://article/3186edb0-a66b-5dc9-a4cf-6be350feb5a1,https://www.nytimes.com/2000/07/06/technology/a-bevy-of-experts-with-soapboxes-and-sites-to-fill.html,1678,Technology,2000-07-06T05:00:00+0000,Circuits,"A Bevy of Experts With Soapboxes, and Sites to Fill","International Business Machines Corp is embarked on five-year, $100 million program to build the world's most powerful supercomputer, named Blue Gene, whose mission will be to simulate the folding of proteins, an enourmous task that could yield new understanding of Alzheimer's or mad cow disease and aid in drug design; machine will have a 'processor in memory,' or PIM, design, meaning that memory will be on the same chip as the processor; IBM says computer will be 'self-healing,' capable or running when processors fail; drawing (M)"
nyt://article/653c7a92-4317-5e98-96fb-308a6d6c7805,https://www.nytimes.com/2000/07/06/world/arafat-will-meet-with-barak-in-us-for-peace-effort.html,1451,World,2000-07-06T05:00:00+0000,Foreign Desk,ARAFAT WILL MEET WITH BARAK IN U.S. FOR PEACE EFFORT,"Pres Clinton says Prime Min Ehud Barak of Israel and Palestinian leader Yasir Arafat will meet at Camp David on July 11 for summit aimed at helping them frame peace agreement they hope to reach by September; says both leaders will face 'most profound questions,' and that success is not guaranteed; Barak says meeting will be 'important moment' in history of Israeli-Palestinian negotiations; says he will seek separation from Palestinians and establishment of good-neighborliness with them; senior Palestinian negotiator Abu Ala accuses Clinton of bending to Israeli pressure; says he doubts summit will achieve any of its aims; Palestinians make clear that divisions between both sides are so great that more discussions are needed at lower level before convening leaders; photo (M)"
nyt://article/d063863e-f50a-5082-837e-b977e0bf3917,https://www.nytimes.com/2000/09/13/business/s-l-profits-fell-5-percent-in-2nd-quarter.html,225,Business Day,2000-09-13T05:00:00+0000,Business/Financial Desk,S.& L. Profits Fell 5 Percent in 2nd Quarter,"Office of Trift Supervision says savings and loan associations earned $2 billion for second quarter, down 5 percent from $2.1 billion a year earlier; says number of problem institutions was unchanged at 14 (S)"
nyt://article/658ac70d-7552-5b2e-9add-36d94d0031a0,https://www.nytimes.com/2000/09/13/business/world-business-briefing-asia-investment-in-china.html,90,Business Day,2000-09-13T05:00:00+0000,Business/Financial Desk,INVESTMENT IN CHINA,"Foreign investment in China falls nearly 8 percent, to $22.79 billion, in first eight months of year compared with same period a year earlier (S)"
nyt://article/32be05cc-095f-551a-bc69-6fcecd7a9076,https://www.nytimes.com/2000/08/11/business/company-news-avis-plans-to-buy-back-up-to-100-million-of-stock.html,88,Business Day,2000-08-11T05:00:00+0000,Business/Financial Desk,AVIS PLANS TO BUY BACK UP TO $100 MILLION OF STOCK,Avis Group Holdings Inc plans to buy back as much as $100 million in common stock in effort to improve share price (S)
nyt://article/684c198f-7325-5985-b353-1ade17b0fbcb,https://www.nytimes.com/2000/07/04/business/world-business-briefing-world-trade-trade-fight-over-rum-trademark.html,97,Business Day,2000-07-04T05:00:00+0000,Business/Financial Desk,TRADE FIGHT OVER RUM TRADEMARK,Dispute between European Union and US regarding use of Havana Club trademark for rum will probably be mediated in World Trade Organization (S)
nyt://article/e919faf6-e534-5548-8e67-bd58116ef721,https://www.nytimes.com/2000/09/24/world/indonesian-is-under-fire-for-comments-about-timor.html,735,World,2000-09-24T05:00:00+0000,Foreign Desk,Indonesian Is Under Fire For Comments About Timor,"Indonesia's new defense minister, Mohammad Mahfud, has raised widespread concerns in Indonesia and abroad with his stand that people of East Timor want to return to Indonesian rule; he cites United Nations failure to establish government there, interview; holds foreign nations who were behind independence movement create violent situations to bar return to Indonesia; foreign officials say remarks reflect his dearth of diplomatic experience and Indonesia's deep sense of resentment over secession (M)"
nyt://article/948fd2d9-0ac4-5de3-8884-7e0c402a981e,https://www.nytimes.com/2000/08/04/business/company-news-toyota-disagrees-with-order-confirmation-by-gm.html,99,Business Day,2000-08-04T05:00:00+0000,Business/Financial Desk,TOYOTA DISAGREES WITH ORDER CONFIRMATION BY G.M.,Toyota Motor Corp says General Motors was premature in announcing that it will use GM's OnStar communications system in its vehicles (S)
nyt://article/0bf879f0-5575-5e8f-b58a-82b37273a102,https://www.nytimes.com/2000/08/18/business/world-business-briefing-americas-moody-s-may-upgrade-brazil-rating.html,77,Business Day,2000-08-18T05:00:00+0000,Business/Financial Desk,MOODY'S MAY UPGRADE BRAZIL RATING,"Stocks and bonds rally in Brazil on news that Moody's Investors Service is contemplating upgrade of country's debt rating; Moody's says economic recovery has allowed Brazil to shrink its budget deficit, reducing chances of debt default (S)"
nyt://article/a3058867-14c9-5d59-b421-9a096ca8980e,https://www.nytimes.com/2000/08/16/jobs/australians-pushing-away-from-the-table.html,1023,Job Market,2000-08-16T05:00:00+0000,Workplace,Australians Pushing Away From the Table,"Article on how Australian executives are giving up the once traditional long lunch, succumbing to capitalist credo that productivity and profit-making constitute higher calling than leisurely midday meal; photo (M)"
nyt://article/edd4d1b8-e2a5-5b3e-bdb2-9b815199c77c,https://www.nytimes.com/2000/07/07/business/drug-company-acquired.html,76,Business Day,2000-07-07T05:00:00+0000,Business/Financial Desk,Drug Company Acquired,Millennium Pharmaceuticals Inc acquires Cambridge Discovery Chemistry of Britain for about $53 million (S)
nyt://article/05c7eff4-8cd4-5276-9569-dce2806c38da,https://www.nytimes.com/2000/09/25/world/swiss-voters-reject-limit-on-number-of-foreigners.html,614,World,2000-09-25T05:00:00+0000,Foreign Desk,Swiss Voters Reject Limit On Number of Foreigners,"Swiss voters reject proposal to impose constitutional limit on percentage of foreigners in country, apparently heeding government warnings that it risked harming economy and ties with rest of Europe (S)"
