_id,url,word_count,section,date,type,headline,abstract
nyt://article/6887ba9b-8f92-5ccc-a05a-27f0c167a99d,https://www.nytimes.com/2006/04/28/world/europe/27cnd-belarus.html,711,World,2006-04-28T04:00:00+0000,ContinuousNews,Belarus Jails Main Opposition Leader; Arrests 3 Others,"Authorities sentenced him to 15 days in prison, after accusing him of participating in an unauthorized rally against the president."
nyt://article/3f8630ea-f214-5984-a519-177f90bc5b49,https://www.nytimes.com/2006/04/27/world/middleeast/27cnd-mideast.html,620,World,2006-04-27T04:00:00+0000,ContinuousNews,Olmert Clinches Coalition Deal in Israel,"Ehud Olmert, Israel's prime minister designate, clinched a partnership agreement with the left-leaning Labor Party today."
nyt://article/daeac017-2a88-555a-8c55-c82463a890f4,https://www.nytimes.com/2006/04/18/world/18cnd-holocaust.html,515,World,2006-04-18T04:00:00+0000,ContinuousNews,Germany Will Open Records on Holocaust Victims,The German government announced that it is dropping its decades-long resistance to opening the archives.
nyt://article/6a449b98-cd2b-541e-abe3-338b4b5e5433,https://www.nytimes.com/2006/04/19/world/middleeast/19saudi.html,255,World,2006-04-19T04:00:00+0000,Foreign,5 Men Are Arrested in Attack on Saudi Oil Plant,Saudi security officials also announced the seizure of about 1.5 tons of explosives and  of videotape showing preparations for the attack.
nyt://article/dd834f6a-a5fb-5aa0-ad98-48f4f88a8394,https://www.nytimes.com/2006/04/26/world/europe/26cnd-russia.html,641,World,2006-04-26T04:00:00+0000,ContinuousNews,Putin Reverses Decision on Pipeline's Path,An oil pipeline being built across Siberia will now steer clear of the world's most voluminous fresh-water lake. 
nyt://article/aeb846c2-1f54-5289-8694-44afee4a64f1,https://www.nytimes.com/2006/04/29/world/29nations.html,900,World,2006-04-29T04:00:00+0000,Foreign,Third World Bloc Thwarts U.N. Reform Plan,The group representing nations from the developing world succeeded in stalling and possibly scuttling plans for overhauling the management of the United Nations.  
nyt://article/a3c17fd9-2ef8-5c58-8373-a7176e6c3082,https://www.nytimes.com/2006/04/30/world/middleeast/30cnd-mideast.html,707,World,2006-04-30T04:00:00+0000,ContinuousNews,Israeli Cabinet Revises Route of Separation Barrier,The new route seeks to speed up construction while still incorporating several settlements inside the West Bank.
nyt://article/8c85b54e-68cb-5ae9-9bb4-e57c24fc164b,https://www.nytimes.com/2006/04/30/world/africa/30cnd-egypt.html,828,World,2006-04-30T04:00:00+0000,ContinuousNews,Egypt Extends Emergency Law Allowing Detentions,"For 24 years, the law has effectively let the government detain prisoners indefinitely and without charge."
nyt://article/fc143267-ef50-5f74-b10a-8ff5aedd382a,https://www.nytimes.com/2006/04/25/world/middleeast/25iran.html,959,World,2006-04-25T04:00:00+0000,Foreign,Iran Is Described as Defiant on 2nd Nuclear Program,"Iran has said that it will refuse to answer questions about a secret uranium-enrichment program and other elements of its nuclear program, according to Western diplomats."
nyt://article/204d7de7-82c6-5f34-a074-9feed5a781ad,https://www.nytimes.com/2006/04/25/world/europe/25beslan.html,1212,World,2006-04-25T04:00:00+0000,Foreign,Survivors Put Kremlin on Trial in Russian School Siege,"Instead of focusing solely on the officers accused of negligence in the seizure of a school by Chechen militants, the hearings have become a public challenge to the Kremlin."
nyt://article/855e06f8-f88b-5f69-b9bb-5f5fc42b2bb8,https://www.nytimes.com/2006/04/25/world/europe/25russiasumm.html,752,World,2006-04-25T04:00:00+0000,FOR,Russian Business Discussed at Forum in London,"Reports from the Russian Economic Forum, and other news from Russia and the post-Soviet nations. "
nyt://article/d8ead028-36f0-545c-8027-eeac535873ef,https://www.nytimes.com/2006/04/25/world/asia/25cnd-nepal.html,1221,World,2006-04-25T04:00:00+0000,ContinuousNews,Nepal Calms as Coalition Picks a Premier,Nepal's politicians today inherited the unenviable challenge of crafting peace after days of protest.
nyt://article/b92fb6bb-9114-5ec1-87c2-df58ce20b9a5,https://www.nytimes.com/2006/04/28/business/28econ.html,1205,Business Day,2006-04-28T04:00:00+0000,Business,U.S. Economy Still Expanding at Rapid Pace,"Forecasters expect the Commerce Department to report that the economy grew about 5 percent in the first quarter, the biggest increase since 2003."
nyt://article/686fa995-913b-575c-8e66-141f06058133,https://www.nytimes.com/2006/04/28/world/asia/28cnd-hyundai.html,814,World,2006-04-28T04:00:00+0000,ContinuousNews,South Korea Arrests Head of Hyundai Motor,Prosecutors portrayed the arrest of Chung Mong Koo as a sign of South Korea's commitment to fight corruption. 
nyt://article/a580c8a7-8865-5006-9137-162bb87dfefb,https://www.nytimes.com/2006/04/28/world/middleeast/28cnd-terror.html,474,World,2006-04-28T04:00:00+0000,ContinuousNews,"Iraqi Civilian Killings by Insurgents Soar, U.S. Says","The figures for 2005, reported in the State Department's annual terrorism survey, showed a doubling from 2004."
nyt://article/88328aa2-a621-5748-a817-b35ea5f06bfb,https://www.nytimes.com/2006/04/29/world/europe/29poland.html,465,World,2006-04-29T04:00:00+0000,Foreign,Poland's Governing Party Joins With Populists,The agreement links the largest parliamentary party with a populist group whose leader has previously been charged with several criminal offenses.
nyt://article/6b91cc8b-4357-50e6-a70d-015593ec10d4,https://www.nytimes.com/2006/04/26/world/middleeast/26cnd-mideast.html,874,World,2006-04-26T04:00:00+0000,ContinuousNews,Israel Orders Security Fence Plugged to Bar Suicide Bombers,"Israel's prime minister-designate, Ehud Olmert, told security officials today to swiftly plug the gaps in the barrier around Jerusalem. "
nyt://article/8d5d2b72-ed5a-5d9b-bb4f-b4624ace9a98,https://www.nytimes.com/2006/04/27/world/americas/27letter.html,1084,World,2006-04-27T04:00:00+0000,Foreign,She Who Controls Her Body Can Upset Her Countrymen,"A ""kiss and tell"" book by a Brazilian call girl has revealed that Brazil is not as sexually uninhibited as the world often assumes."
nyt://article/5c0522ea-5c70-5a1f-9732-3fa1a6e9ea54,https://www.nytimes.com/2006/04/27/world/europe/27pipeline.html,602,World,2006-04-27T04:00:00+0000,Foreign,Putin Reroutes Oil Line to Avoid Landmark Lake,"The edict reversed a decision last month to allow Russia's pipeline monopoly, Transneft, to build the line within a half mile of Lake Baikal."
nyt://article/727370f6-e366-5174-b119-29790d465a13,https://www.nytimes.com/2006/04/28/world/28briefs.html,678,World,2006-04-28T04:00:00+0000,Foreign,"World Briefing: Africa, Europe, Americas and Asia",AFRICA.
nyt://article/5760240a-65d0-5ee8-bf8b-d5f2bd33f13b,https://www.nytimes.com/2006/04/28/world/europe/28britain.html,660,World,2006-04-28T04:00:00+0000,Foreign,"For Blair, a New Set of Woes Only a Week Before Elections","The British prime minister found himself dealing with three embarrassing problems this week, each involving a different cabinet minister."
nyt://article/5d8a6b39-61eb-5621-9c87-c8dacdfe858a,https://www.nytimes.com/2006/04/28/world/middleeast/28mideast.html,584,World,2006-04-28T04:00:00+0000,Foreign,Premier-Elect in Israel Closer to a Coalition,"Ehud Olmert, Israel's prime minister designate, clinched a partnership agreement with the left-leaning Labor Party."
nyt://article/5d5dbdba-ab9e-583d-9dd7-9df98301c560,https://www.nytimes.com/2006/04/28/world/europe/28belarus.html,542,World,2006-04-28T04:00:00+0000,Foreign,Opposition Leader in Belarus Jailed Over Rally Against President,"The arrest of Aleksandr Milinkevich, a challenger in the presidential election last month, intensified a crackdown on political opponents."
nyt://article/017e8e42-dc54-5ef1-9076-b4a87679a33c,https://www.nytimes.com/2006/04/08/world/europe/08fascher.html,1189,World,2006-04-08T04:00:00+0000,Foreign,"Memories of Hamburg, Enough to Build a Dream On","In his memoir, Horst Fascher writes about his adventures and misadventures with some of the legends of the music business."
nyt://article/adec5dd0-b24a-5642-b5ed-49a5ce241135,https://www.nytimes.com/2006/04/19/world/asia/19hu.html,944,World,2006-04-19T04:00:00+0000,Foreign,Chinese Leader Focuses on Business as 4-Day U.S. Visit Begins in Washington State,Chinese President Hu Jintao's tour is intended to soothe qualms about China's surging trade surplus and rising political power.
nyt://article/cddef0c9-df49-5d1a-9b3a-a3ce61021548,https://www.nytimes.com/2006/04/01/world/middleeast/01mideast.html,768,World,2006-04-01T05:00:00+0000,Foreign,Militant's Death in Gaza Spurs Violence Between Rivals,"Palestinian security forces  were accused of being involved in the militant's death, prompting gun battles that killed 3 people."
nyt://article/3baa23a3-aade-57e1-a129-f21c0793bf16,https://www.nytimes.com/2006/04/01/world/01carroll.html,1185,World,2006-04-01T05:00:00+0000,Foreign,Freed Reporter in Recovery in U.S. Zone in Baghdad,Jill Carroll spent Friday in the heavily fortified Green Zone despite a warning from her captors to avoid the area.
nyt://article/571aad72-0c7a-5660-863b-d9f6c9aadcee,https://www.nytimes.com/2006/04/01/world/americas/01prexy.html,635,World,2006-04-01T05:00:00+0000,Foreign,Bush and Fox Repeat Vows on Immigration,"The two leaders ended a two-day meeting agreeing on an approach, but unable to win the support to turn their vision into law."
nyt://article/ebd32778-6c4f-54c7-b683-2e517f85cb2a,https://www.nytimes.com/2006/04/04/world/asia/04cnd-thai.html,750,World,2006-04-04T04:00:00+0000,ContinuousNews,"In a Surprise, Embattled Leader of Thailand Says He'll Resign","Thaksin Shinawatra, a business tycoon turned populist politician, said today he would step down as Thailand's prime minister."
nyt://article/99d5d374-368a-5e63-9a81-22b75a12ebb8,https://www.nytimes.com/2006/04/05/world/europe/05irish.html,733,World,2006-04-05T04:00:00+0000,Foreign,I.R.A. Turncoat Is Murdered in Donegal,"Denis Donaldson, a former member of the I.R.A. exposed last year as a British spy, was found shot dead at his isolated home."
nyt://article/01c8e41a-c6a7-5faa-b4ea-29f956c47c84,https://www.nytimes.com/2006/04/05/world/asia/05letter.html,1063,World,2006-04-05T04:00:00+0000,Foreign,"The Papuans Say, This Land and Its Ores Are Ours",Native tribes that claim lands in Indonesia atop some of the world's largest copper and gold reserves want a fair share of mining profits.
nyt://article/8feeeb63-2176-5b7f-a7cf-93f981765de7,https://www.nytimes.com/2006/04/05/world/europe/05france.html,952,World,2006-04-05T04:00:00+0000,Foreign,French Premier Refuses to Bow to Protests by Angry Youths,"Prime Minister Dominique de Villepin, weakened but defiant, refused to bend to the demand that the government scrap a disputed youth labor law."
nyt://article/a1b196f2-468d-5eea-9373-900d6d49f867,https://www.nytimes.com/2006/04/05/world/europe/05cnd-russiasum.html,762,World,2006-04-05T04:00:00+0000,Foreign,Today's Russian Newspapers,Russia's defense minister has proposed military reforms and other news from Russia and the post-Soviet nations.
nyt://article/76f0f066-c99e-568e-ab82-6b024a732d75,https://www.nytimes.com/2006/04/04/world/africa/04sudan.html,486,World,2006-04-04T04:00:00+0000,Foreign,Sudan Blocks U.N. Official From Darfur,"The U.N.'s top humanitarian official to the western Darfur region, Jan Egeland, accused Khartoum of attempting to hide the dire conditions there."
nyt://article/0ec0af23-3f54-585e-b765-ef3700531249,https://www.nytimes.com/2006/04/04/world/europe/04italy.html,600,World,2006-04-04T04:00:00+0000,Foreign,Berlusconi and Prodi Play to Italy's Undecided,"In the second televised debate the two politicians traded insults and statistics, each blaming the other for Italy's current economic slump."
nyt://article/a9368e3c-e484-51cc-8dc0-cfcc15a9c508,https://www.nytimes.com/2006/04/04/world/americas/04marijuana.html,488,World,2006-04-04T04:00:00+0000,Foreign,Canada's New Prime Minister Takes Tough Stance on Marijuana Laws,Prime Minister Stephen Harper announced that he was scrapping draft legislation to decriminalize possession of small amounts of marijuana.
nyt://article/93cb6395-6839-5894-a8e8-9ff0b714978d,https://www.nytimes.com/2006/04/04/world/americas/04kidnapping.html,1345,World,2006-04-04T04:00:00+0000,Foreign,"A Mexican Mother Turns Detective, Driven by Devotion to Her Kidnapped Son","In Mexico, where kidnappings are on the rise, many relatives are left to conduct the investigative work the police regularly fail to complete."
nyt://article/879f14b3-0605-576f-9b92-75921956a430,https://www.nytimes.com/2006/04/06/world/europe/06cat.html,471,World,2006-04-06T04:00:00+0000,Foreign,Article on Bird Flu Criticizes Effort to Monitor Cats and Dogs,"Five leading European scientists think officials should better monitor cats, dogs and other carnivores for their possible role in transmitting avian influenza."
nyt://article/c5b05067-d084-5fa2-b4ac-a85991e2f8a6,https://www.nytimes.com/2006/04/06/world/middleeast/07iraqcnd.html,999,World,2006-04-06T04:00:00+0000,ContinuousNews,Bomb Explodes Near Shiite Shrine in Iraq,"A car bomb ripped through a crowd of worshippers, killing at least 10 people."
nyt://article/13d8d613-254e-5c8b-b64f-8828c23df552,https://www.nytimes.com/2006/04/06/world/europe/06cnd-britain.html,402,World,2006-04-06T04:00:00+0000,ContinuousNews,Britain Confirms Bird Flu in Scottish Swan,A swan found dead in eastern Scotland is the first recorded case of the deadly strain of bird flu in a wild bird in Britain.
nyt://article/e2e8dd71-515f-54e1-9c35-3317e76e6a54,https://www.nytimes.com/2006/04/06/world/europe/06cnd-irish.html,729,World,2006-04-06T04:00:00+0000,ContinuousNews,"Work it Out, Blair Warns Belfast's Rival Parties",The prime minister of Britain warned that London and Dublin could find a new way to govern the province. 
nyt://article/70a1c33e-7351-51ed-91f4-53f1e1bc32f2,https://www.nytimes.com/2006/04/07/world/07nations.html,741,World,2006-04-07T04:00:00+0000,Foreign,U.S. Won't Seek a Seat on the U.N. Rights Council,A State Department spokesman said the U.S. would sit out the first election but would probably run a year from now.
nyt://article/be9e9ae6-e7a7-5faf-9afa-bf4fed8872ea,https://www.nytimes.com/2006/04/07/world/middleeast/07hamas.html,869,World,2006-04-07T04:00:00+0000,Foreign,"Alone and Broke, Hamas Struggles to Rule",Ismail Haniya faces not only diplomatic isolation and a bankrupt treasury but an intense rivalry with Fatah.
nyt://article/1bc175bb-b0db-5c69-a922-6806b15805b7,https://www.nytimes.com/2006/04/03/world/africa/03cnd-sudan.html,583,World,2006-04-03T04:00:00+0000,ContinuousNews,Sudan Blocks Visit of U.N. Official to Darfur,"The U.N.'s top humanitarian official to the western Darfur region, Jan Egeland, accused Khartoum of attempting to hide the dire conditions there."
nyt://article/1c4f031a-6e9b-5d6a-8c98-94b4310435c0,https://www.nytimes.com/2006/04/03/world/africa/03cnd-taylor.html,791,World,2006-04-03T04:00:00+0000,ContinuousNews,Charles Taylor Pleads Not Guilty to War Crimes,The former Liberian president refused at first to recognize the court's jurisdiction and accused it of meddling.
nyt://article/22f691d7-bba3-57bd-aa6c-e19ed9fa74e6,https://www.nytimes.com/2006/04/03/world/middleeast/03cnd-rice.html,798,World,2006-04-03T04:00:00+0000,ContinuousNews,Rice and Straw Keep Pressure on Iraqis,The secretary of state and her British counterpart pressed Iraqi leaders for a second day today to speed up their efforts to form a new government.
